Unnamed: 0,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-11-17 07:00:00+07:00,80.28,96.8,174.85,20.27,83.01,1105.41
2021-11-18 07:00:00+07:00,15.75,14.5,25.06,19.04,81.18,494.76
2021-11-19 07:00:00+07:00,78.58,89.85,161.97,18.36,82.25,1044.19
2021-11-20 07:00:00+07:00,65.87,77.07,138.87,19.21,82.06,864.93
2021-11-21 07:00:00+07:00,60.57,70.54,125.15,22.0,81.54,876.85
2021-11-22 07:00:00+07:00,4.13,4.96,10.18,19.81,81.18,435.95
2021-11-23 07:00:00+07:00,10.27,8.23,13.68,18.31,82.24,458.06
2021-11-24 07:00:00+07:00,17.72,16.7,28.49,18.24,81.89,502.25
2021-11-25 07:00:00+07:00,33.57,37.6,66.71,17.0,81.0,635.65
2021-11-26 07:00:00+07:00,62.87,67.35,118.22,18.27,82.06,834.13
2021-11-27 07:00:00+07:00,65.69,71.5,127.25,19.04,81.18,842.54
2021-11-28 07:00:00+07:00,89.38,100.31,176.56,18.19,81.71,1105.73
2021-11-29 07:00:00+07:00,96.53,108.0,193.0,19.07,81.35,1242.66
2021-11-30 07:00:00+07:00,42.37,45.25,78.16,20.02,81.18,649.65
2021-12-01 07:00:00+07:00,37.12,39.39,69.09,18.3,82.07,628.77
2021-12-02 07:00:00+07:00,48.29,52.47,95.35,16.72,81.0,722.04
2021-12-03 07:00:00+07:00,84.88,94.6,169.13,16.0,81.0,1092.58
2021-12-04 07:00:00+07:00,119.96,135.87,244.54,16.0,81.0,1647.85
2021-12-05 07:00:00+07:00,118.16,137.44,250.88,17.0,81.0,1629.5
2021-12-06 07:00:00+07:00,96.09,110.91,203.19,17.0,81.0,1244.62
2021-12-07 07:00:00+07:00,79.32,91.29,166.61,16.96,81.0,984.86
2021-12-08 07:00:00+07:00,102.66,121.24,223.15,17.06,81.18,1459.77
2021-12-09 07:00:00+07:00,87.71,103.65,188.35,19.14,81.71,1217.06
2021-12-10 07:00:00+07:00,97.21,115.42,208.97,19.07,81.35,1318.54
2021-12-11 07:00:00+07:00,82.19,104.63,193.19,20.12,81.89,1187.77
2021-12-12 07:00:00+07:00,86.87,110.57,202.67,19.11,81.54,1307.42
2021-12-13 07:00:00+07:00,16.75,16.56,28.44,18.29,82.07,506.12
2021-12-14 07:00:00+07:00,55.69,61.1,109.15,17.0,81.0,786.42
2021-12-15 07:00:00+07:00,104.54,137.49,257.79,19.0,81.0,1710.11
2021-12-16 07:00:00+07:00,83.53,113.59,215.63,19.11,81.53,1302.92
2021-12-17 07:00:00+07:00,88.18,106.41,194.06,19.04,81.18,1234.52
